run_id,vantage_id,context_scope,context_post_uri,actor_did,other_did,following,followed_by,blocking,blocked_by,blocking_by_list_uri,blocked_by_list_uri,raw_json,captured_at_utc
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:imquwyubkx6rokzidos7z6na,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:imquwyubkx6rokzidos7z6na""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:iozo5niry3zw7qw7tucokzze,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:iozo5niry3zw7qw7tucokzze""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:iplatbompqh5cgompoy4t5u7,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:iplatbompqh5cgompoy4t5u7""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:jpjnaduvrfhvvhfk4i24qwrm,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:jpjnaduvrfhvvhfk4i24qwrm""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:jwy7pzhkdg5ep6ovgpn7vwjq,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:jwy7pzhkdg5ep6ovgpn7vwjq""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:kjuvzdecb3wwedz4owq3yc4f,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:kjuvzdecb3wwedz4owq3yc4f""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:ktmytmtd57hblmrzbbwmotys,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:ktmytmtd57hblmrzbbwmotys""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:l3xnce4s4aoi7vc25ckwkidf,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:l3xnce4s4aoi7vc25ckwkidf""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:lo2nbhtdtvewe6y6ctps2qnp,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:lo2nbhtdtvewe6y6ctps2qnp""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:m5cpkz5qisytczpm3h6zf677,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:m5cpkz5qisytczpm3h6zf677""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:mcjn2bwhmafmeedu2pxath74,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:mcjn2bwhmafmeedu2pxath74""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:mfzrzear3b2b4okrytcgzqtk,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:mfzrzear3b2b4okrytcgzqtk""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:nhgnhb3uaoepxlkdeuqsy5nc,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:nhgnhb3uaoepxlkdeuqsy5nc""}",2026-04-03T08:23:47Z
